"geneid"	"diseaseid"	"diseaseterm"	"disgenet.curated"	"disgenet.all"	"guildify.curated"	"guildify.all"
406994	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	1	0	0
407012	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	1	0	0
407019	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	1	0	0
407040	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	1	0	0
494324	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	1	0	0
574411	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	1	0	0
100125288	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	1	0	0
100653366	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	1	0	0
101180976	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	1	0	0
3587	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3588	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3977	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
285231	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
1215	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
5274	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
23765	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
84992	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
9510	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
5228	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
8828	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
4319	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
5327	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3570	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
221914	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
58985	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
63827	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
153020	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
1233	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
1005	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
8807	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
8809	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
50507	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
4160	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
6482	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
2921	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
58480	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
83394	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
53833	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
6372	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
3567	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
27178	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
7058	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
1036	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
7077	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
3442	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3439	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3447	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
54861	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
92335	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
384	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
23017	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3440	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3456	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3445	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
1439	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
84319	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
51099	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3292	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
64321	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
4108	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
728269	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
1807	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
161502	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
5740	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
2939	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3606	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
57127	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
5208	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
84922	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
285268	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
2219	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
5346	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
7100	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
51311	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
113201	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
64429	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
114884	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
441478	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
83636	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
55228	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
4636	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
5947	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
683	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
79802	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
2920	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
6361	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
23144	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
55016	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
57605	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
54106	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
51188	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
130813	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3627	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
27092	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
51279	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
64101	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
117248	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
54813	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
2863	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
23205	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
93109	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
55809	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
115950	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
51284	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
487	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
9856	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
1044	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
51291	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
7975	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
9122	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
80146	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
117145	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
8435	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
283417	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
1237	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
79899	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
7042	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
54657	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
2868	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
167410	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
4318	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
4536	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
6367	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
2736	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3455	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
799	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
2019	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
80328	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
114790	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
55798	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
80727	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
9392	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
4313	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
10974	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
2998	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
5338	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
91151	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
1628	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
164091	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
9600	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
64902	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
1441	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
23443	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
143425	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
63941	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
4316	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
5105	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
56896	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
4185	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	1
8908	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
3454	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
84268	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
2947	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
30820	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
1438	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	0	1
2796	"C0400966"	"Non-alcoholic Fatty Liver Disease"	0	0	1	0
19	"C2711227"	"Steatohepatitis"	0	1	0	0
31	"C2711227"	"Steatohepatitis"	0	1	0	0
33	"C2711227"	"Steatohepatitis"	0	1	0	0
34	"C2711227"	"Steatohepatitis"	0	1	0	0
37	"C2711227"	"Steatohepatitis"	0	1	0	0
38	"C2711227"	"Steatohepatitis"	0	1	0	0
51	"C2711227"	"Steatohepatitis"	0	1	0	0
60	"C2711227"	"Steatohepatitis"	0	1	0	0
93	"C2711227"	"Steatohepatitis"	0	1	0	0
123	"C2711227"	"Steatohepatitis"	1	1	1	0
132	"C2711227"	"Steatohepatitis"	0	1	0	0
154	"C2711227"	"Steatohepatitis"	0	1	0	0
155	"C2711227"	"Steatohepatitis"	0	1	0	0
174	"C2711227"	"Steatohepatitis"	0	1	0	0
183	"C2711227"	"Steatohepatitis"	0	1	0	0
185	"C2711227"	"Steatohepatitis"	0	1	0	0
190	"C2711227"	"Steatohepatitis"	0	1	0	0
191	"C2711227"	"Steatohepatitis"	0	1	0	0
196	"C2711227"	"Steatohepatitis"	0	1	0	0
197	"C2711227"	"Steatohepatitis"	0	1	0	0
207	"C2711227"	"Steatohepatitis"	0	1	0	0
208	"C2711227"	"Steatohepatitis"	0	1	0	0
213	"C2711227"	"Steatohepatitis"	0	1	0	0
217	"C2711227"	"Steatohepatitis"	0	1	0	0
229	"C2711227"	"Steatohepatitis"	0	1	0	0
270	"C2711227"	"Steatohepatitis"	0	1	0	0
271	"C2711227"	"Steatohepatitis"	0	1	0	0
284	"C2711227"	"Steatohepatitis"	0	1	0	0
301	"C2711227"	"Steatohepatitis"	0	1	0	0
309	"C2711227"	"Steatohepatitis"	0	1	0	0
330	"C2711227"	"Steatohepatitis"	1	1	1	0
335	"C2711227"	"Steatohepatitis"	0	1	0	0
338	"C2711227"	"Steatohepatitis"	1	1	1	0
341	"C2711227"	"Steatohepatitis"	0	1	0	0
345	"C2711227"	"Steatohepatitis"	0	1	0	0
346	"C2711227"	"Steatohepatitis"	0	1	0	0
347	"C2711227"	"Steatohepatitis"	0	1	0	0
348	"C2711227"	"Steatohepatitis"	0	1	0	0
353	"C2711227"	"Steatohepatitis"	0	1	0	0
355	"C2711227"	"Steatohepatitis"	0	1	0	0
367	"C2711227"	"Steatohepatitis"	0	1	0	0
412	"C2711227"	"Steatohepatitis"	1	1	0	0
419	"C2711227"	"Steatohepatitis"	0	1	0	0
467	"C2711227"	"Steatohepatitis"	0	1	0	0
468	"C2711227"	"Steatohepatitis"	1	1	1	0
472	"C2711227"	"Steatohepatitis"	0	1	0	0
537	"C2711227"	"Steatohepatitis"	0	1	0	0
540	"C2711227"	"Steatohepatitis"	1	1	1	0
546	"C2711227"	"Steatohepatitis"	0	1	0	0
595	"C2711227"	"Steatohepatitis"	0	1	0	0
596	"C2711227"	"Steatohepatitis"	0	1	0	0
597	"C2711227"	"Steatohepatitis"	0	1	0	0
617	"C2711227"	"Steatohepatitis"	0	1	0	0
627	"C2711227"	"Steatohepatitis"	0	1	0	0
635	"C2711227"	"Steatohepatitis"	0	1	0	0
761	"C2711227"	"Steatohepatitis"	0	1	0	0
836	"C2711227"	"Steatohepatitis"	0	1	0	0
841	"C2711227"	"Steatohepatitis"	0	1	0	0
847	"C2711227"	"Steatohepatitis"	1	1	1	0
857	"C2711227"	"Steatohepatitis"	0	1	0	0
866	"C2711227"	"Steatohepatitis"	1	1	0	0
875	"C2711227"	"Steatohepatitis"	0	1	0	0
912	"C2711227"	"Steatohepatitis"	0	1	0	0
929	"C2711227"	"Steatohepatitis"	0	1	0	0
948	"C2711227"	"Steatohepatitis"	0	1	0	0
960	"C2711227"	"Steatohepatitis"	0	1	0	0
966	"C2711227"	"Steatohepatitis"	0	1	0	0
1026	"C2711227"	"Steatohepatitis"	0	1	0	0
1050	"C2711227"	"Steatohepatitis"	0	1	0	0
1051	"C2711227"	"Steatohepatitis"	1	1	1	0
1071	"C2711227"	"Steatohepatitis"	0	1	0	0
1118	"C2711227"	"Steatohepatitis"	0	1	0	0
1147	"C2711227"	"Steatohepatitis"	0	1	0	0
1213	"C2711227"	"Steatohepatitis"	0	1	0	0
1240	"C2711227"	"Steatohepatitis"	0	1	0	0
1268	"C2711227"	"Steatohepatitis"	0	1	0	0
1269	"C2711227"	"Steatohepatitis"	0	1	0	0
1270	"C2711227"	"Steatohepatitis"	0	1	0	0
1277	"C2711227"	"Steatohepatitis"	0	1	0	0
1281	"C2711227"	"Steatohepatitis"	1	1	1	0
1316	"C2711227"	"Steatohepatitis"	0	1	0	0
1326	"C2711227"	"Steatohepatitis"	0	1	0	0
1355	"C2711227"	"Steatohepatitis"	0	1	0	0
1374	"C2711227"	"Steatohepatitis"	0	1	0	0
1375	"C2711227"	"Steatohepatitis"	0	1	0	0
1376	"C2711227"	"Steatohepatitis"	0	1	0	0
1385	"C2711227"	"Steatohepatitis"	0	1	0	0
1401	"C2711227"	"Steatohepatitis"	0	1	0	0
1463	"C2711227"	"Steatohepatitis"	0	1	0	0
1489	"C2711227"	"Steatohepatitis"	0	1	0	0
1545	"C2711227"	"Steatohepatitis"	1	1	1	0
1555	"C2711227"	"Steatohepatitis"	0	1	0	0
1571	"C2711227"	"Steatohepatitis"	1	1	1	0
1576	"C2711227"	"Steatohepatitis"	0	1	0	0
1588	"C2711227"	"Steatohepatitis"	1	1	0	0
1613	"C2711227"	"Steatohepatitis"	0	1	0	0
1634	"C2711227"	"Steatohepatitis"	0	1	0	0
1649	"C2711227"	"Steatohepatitis"	1	1	1	0
1650	"C2711227"	"Steatohepatitis"	0	1	0	0
1666	"C2711227"	"Steatohepatitis"	0	1	0	0
1674	"C2711227"	"Steatohepatitis"	0	1	0	0
1716	"C2711227"	"Steatohepatitis"	0	1	0	0
1717	"C2711227"	"Steatohepatitis"	0	1	0	0
1737	"C2711227"	"Steatohepatitis"	0	1	0	0
1777	"C2711227"	"Steatohepatitis"	0	1	0	0
1786	"C2711227"	"Steatohepatitis"	0	1	0	0
1803	"C2711227"	"Steatohepatitis"	0	1	0	0
1806	"C2711227"	"Steatohepatitis"	0	1	0	0
1852	"C2711227"	"Steatohepatitis"	0	1	0	0
1890	"C2711227"	"Steatohepatitis"	0	1	0	0
1906	"C2711227"	"Steatohepatitis"	0	1	0	0
1917	"C2711227"	"Steatohepatitis"	0	1	0	0
1956	"C2711227"	"Steatohepatitis"	0	1	0	0
1958	"C2711227"	"Steatohepatitis"	0	1	0	0
1991	"C2711227"	"Steatohepatitis"	0	1	0	0
2034	"C2711227"	"Steatohepatitis"	0	1	0	0
2067	"C2711227"	"Steatohepatitis"	0	1	0	0
2068	"C2711227"	"Steatohepatitis"	0	1	0	0
2081	"C2711227"	"Steatohepatitis"	0	1	0	0
2091	"C2711227"	"Steatohepatitis"	0	1	0	0
2108	"C2711227"	"Steatohepatitis"	0	1	0	0
2109	"C2711227"	"Steatohepatitis"	0	1	0	0
2110	"C2711227"	"Steatohepatitis"	0	1	0	0
2146	"C2711227"	"Steatohepatitis"	0	1	0	0
2147	"C2711227"	"Steatohepatitis"	1	1	1	0
2149	"C2711227"	"Steatohepatitis"	1	1	1	0
2167	"C2711227"	"Steatohepatitis"	0	1	0	0
2168	"C2711227"	"Steatohepatitis"	0	1	0	0
2194	"C2711227"	"Steatohepatitis"	0	1	0	0
2195	"C2711227"	"Steatohepatitis"	0	1	0	0
2222	"C2711227"	"Steatohepatitis"	0	1	0	0
2246	"C2711227"	"Steatohepatitis"	0	1	0	0
2308	"C2711227"	"Steatohepatitis"	0	1	0	0
2309	"C2711227"	"Steatohepatitis"	0	1	0	0
2357	"C2711227"	"Steatohepatitis"	0	1	0	0
2475	"C2711227"	"Steatohepatitis"	0	1	0	0
2538	"C2711227"	"Steatohepatitis"	0	1	0	0
2551	"C2711227"	"Steatohepatitis"	0	1	0	0
2597	"C2711227"	"Steatohepatitis"	0	1	0	0
2638	"C2711227"	"Steatohepatitis"	0	1	0	0
2645	"C2711227"	"Steatohepatitis"	0	1	0	0
2646	"C2711227"	"Steatohepatitis"	0	1	0	0
2660	"C2711227"	"Steatohepatitis"	0	1	0	0
2668	"C2711227"	"Steatohepatitis"	0	1	0	0
2671	"C2711227"	"Steatohepatitis"	0	1	0	0
2678	"C2711227"	"Steatohepatitis"	0	1	0	0
2688	"C2711227"	"Steatohepatitis"	0	1	0	0
2695	"C2711227"	"Steatohepatitis"	0	1	0	0
2720	"C2711227"	"Steatohepatitis"	0	1	0	0
2729	"C2711227"	"Steatohepatitis"	0	1	0	0
2740	"C2711227"	"Steatohepatitis"	0	1	0	0
2745	"C2711227"	"Steatohepatitis"	0	1	0	0
2819	"C2711227"	"Steatohepatitis"	0	1	0	0
2864	"C2711227"	"Steatohepatitis"	0	1	0	0
2875	"C2711227"	"Steatohepatitis"	1	1	1	0
2876	"C2711227"	"Steatohepatitis"	1	1	1	0
2879	"C2711227"	"Steatohepatitis"	1	1	1	0
2923	"C2711227"	"Steatohepatitis"	0	1	0	0
2965	"C2711227"	"Steatohepatitis"	0	1	0	0
3030	"C2711227"	"Steatohepatitis"	0	1	0	0
3032	"C2711227"	"Steatohepatitis"	1	1	1	0
3033	"C2711227"	"Steatohepatitis"	0	1	0	0
3038	"C2711227"	"Steatohepatitis"	1	1	0	0
3077	"C2711227"	"Steatohepatitis"	0	1	0	0
3082	"C2711227"	"Steatohepatitis"	0	1	0	0
3087	"C2711227"	"Steatohepatitis"	1	1	1	0
3146	"C2711227"	"Steatohepatitis"	0	1	0	0
3162	"C2711227"	"Steatohepatitis"	0	1	0	0
3169	"C2711227"	"Steatohepatitis"	1	1	1	0
3172	"C2711227"	"Steatohepatitis"	0	1	0	0
3178	"C2711227"	"Steatohepatitis"	0	1	0	0
3240	"C2711227"	"Steatohepatitis"	0	1	0	0
3257	"C2711227"	"Steatohepatitis"	0	1	0	0
3295	"C2711227"	"Steatohepatitis"	0	1	0	0
3297	"C2711227"	"Steatohepatitis"	0	1	0	0
3309	"C2711227"	"Steatohepatitis"	0	1	0	0
3356	"C2711227"	"Steatohepatitis"	0	1	0	0
3439	"C2711227"	"Steatohepatitis"	0	1	1	1
3440	"C2711227"	"Steatohepatitis"	1	1	1	0
3447	"C2711227"	"Steatohepatitis"	0	1	1	1
3454	"C2711227"	"Steatohepatitis"	0	1	1	0
3458	"C2711227"	"Steatohepatitis"	0	1	0	0
3479	"C2711227"	"Steatohepatitis"	0	1	0	0
3481	"C2711227"	"Steatohepatitis"	0	1	0	0
3551	"C2711227"	"Steatohepatitis"	0	1	0	0
3552	"C2711227"	"Steatohepatitis"	0	1	0	0
3553	"C2711227"	"Steatohepatitis"	0	1	0	0
3569	"C2711227"	"Steatohepatitis"	0	1	0	0
3572	"C2711227"	"Steatohepatitis"	0	1	0	0
3576	"C2711227"	"Steatohepatitis"	1	1	1	0
3579	"C2711227"	"Steatohepatitis"	0	1	1	0
3586	"C2711227"	"Steatohepatitis"	0	1	0	0
3598	"C2711227"	"Steatohepatitis"	0	1	0	0
3605	"C2711227"	"Steatohepatitis"	0	1	0	0
3627	"C2711227"	"Steatohepatitis"	0	1	0	0
3630	"C2711227"	"Steatohepatitis"	1	1	1	0
3638	"C2711227"	"Steatohepatitis"	0	1	0	0
3643	"C2711227"	"Steatohepatitis"	0	1	0	0
3661	"C2711227"	"Steatohepatitis"	0	1	0	0
3667	"C2711227"	"Steatohepatitis"	0	1	0	0
3672	"C2711227"	"Steatohepatitis"	0	1	0	0
3795	"C2711227"	"Steatohepatitis"	0	1	0	0
3875	"C2711227"	"Steatohepatitis"	0	1	0	0
3929	"C2711227"	"Steatohepatitis"	0	1	0	0
3934	"C2711227"	"Steatohepatitis"	0	1	0	0
3949	"C2711227"	"Steatohepatitis"	1	1	1	0
3950	"C2711227"	"Steatohepatitis"	0	1	0	0
3952	"C2711227"	"Steatohepatitis"	1	1	1	0
3953	"C2711227"	"Steatohepatitis"	1	1	1	0
3956	"C2711227"	"Steatohepatitis"	0	1	0	0
3958	"C2711227"	"Steatohepatitis"	0	1	0	0
3988	"C2711227"	"Steatohepatitis"	0	1	0	0
3991	"C2711227"	"Steatohepatitis"	0	1	0	0
4000	"C2711227"	"Steatohepatitis"	0	1	0	0
4023	"C2711227"	"Steatohepatitis"	0	1	0	0
4051	"C2711227"	"Steatohepatitis"	0	1	0	0
4060	"C2711227"	"Steatohepatitis"	0	1	0	0
4141	"C2711227"	"Steatohepatitis"	0	1	0	0
4142	"C2711227"	"Steatohepatitis"	0	1	0	0
4143	"C2711227"	"Steatohepatitis"	1	1	1	0
4217	"C2711227"	"Steatohepatitis"	0	1	0	0
4221	"C2711227"	"Steatohepatitis"	0	1	0	0
4236	"C2711227"	"Steatohepatitis"	0	1	0	0
4282	"C2711227"	"Steatohepatitis"	0	1	0	0
4306	"C2711227"	"Steatohepatitis"	0	1	0	0
4318	"C2711227"	"Steatohepatitis"	0	1	0	0
4482	"C2711227"	"Steatohepatitis"	0	1	0	0
4490	"C2711227"	"Steatohepatitis"	0	1	0	0
4512	"C2711227"	"Steatohepatitis"	0	1	0	0
4524	"C2711227"	"Steatohepatitis"	0	1	0	0
4541	"C2711227"	"Steatohepatitis"	0	1	0	0
4547	"C2711227"	"Steatohepatitis"	1	1	1	0
4583	"C2711227"	"Steatohepatitis"	0	1	0	0
4609	"C2711227"	"Steatohepatitis"	1	1	1	0
4780	"C2711227"	"Steatohepatitis"	1	1	1	0
4790	"C2711227"	"Steatohepatitis"	0	1	0	0
4827	"C2711227"	"Steatohepatitis"	0	1	0	0
4864	"C2711227"	"Steatohepatitis"	0	1	0	0
5047	"C2711227"	"Steatohepatitis"	0	1	0	0
5054	"C2711227"	"Steatohepatitis"	1	1	1	0
5105	"C2711227"	"Steatohepatitis"	0	1	0	0
5106	"C2711227"	"Steatohepatitis"	0	1	0	0
5167	"C2711227"	"Steatohepatitis"	0	1	0	0
5176	"C2711227"	"Steatohepatitis"	0	1	0	0
5205	"C2711227"	"Steatohepatitis"	0	1	0	0
5265	"C2711227"	"Steatohepatitis"	0	1	0	0
5290	"C2711227"	"Steatohepatitis"	0	1	0	0
5291	"C2711227"	"Steatohepatitis"	0	1	0	0
5293	"C2711227"	"Steatohepatitis"	0	1	0	0
5294	"C2711227"	"Steatohepatitis"	0	1	0	0
5300	"C2711227"	"Steatohepatitis"	0	1	0	0
5346	"C2711227"	"Steatohepatitis"	0	1	0	0
5373	"C2711227"	"Steatohepatitis"	0	1	0	0
5424	"C2711227"	"Steatohepatitis"	0	1	0	0
5443	"C2711227"	"Steatohepatitis"	1	1	0	0
5444	"C2711227"	"Steatohepatitis"	1	1	0	0
5465	"C2711227"	"Steatohepatitis"	1	1	1	0
5467	"C2711227"	"Steatohepatitis"	1	1	1	0
5468	"C2711227"	"Steatohepatitis"	0	1	0	0
5506	"C2711227"	"Steatohepatitis"	0	1	0	0
5562	"C2711227"	"Steatohepatitis"	0	1	0	0
5563	"C2711227"	"Steatohepatitis"	0	1	0	0
5564	"C2711227"	"Steatohepatitis"	0	1	0	0
5595	"C2711227"	"Steatohepatitis"	0	1	0	0
5599	"C2711227"	"Steatohepatitis"	0	1	0	0
5601	"C2711227"	"Steatohepatitis"	0	1	0	0
5609	"C2711227"	"Steatohepatitis"	0	1	0	0
5686	"C2711227"	"Steatohepatitis"	1	1	1	0
5716	"C2711227"	"Steatohepatitis"	0	1	0	0
5728	"C2711227"	"Steatohepatitis"	1	1	1	0
5743	"C2711227"	"Steatohepatitis"	0	1	0	0
5757	"C2711227"	"Steatohepatitis"	1	1	1	0
5914	"C2711227"	"Steatohepatitis"	0	1	0	0
